ts_ms,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,ax_g,ay_g,az_g
36146,0.07,-1.12,152.29,0,-0.06,1.71,0.071,-0.032,0.986
36216,0.09,-1.23,152.83,1.28,1.1,13.85,0.08,-0.019,0.984
36277,0.1,-1.3,153.81,0.98,-0.61,21.48,0.079,-0.007,0.989
36346,0.05,-1.46,155.63,0.98,1.53,29.79,0.051,-0.008,0.974
36406,-0.07,-1.65,157.77,-1.46,-2.26,37.66,0.043,0.013,0.995
36476,-0.21,-1.75,160.67,-0.06,-1.04,42.97,0.052,0.006,1.011
36546,-0.3,-1.82,163.86,-0.43,-0.85,46.75,0.046,0.011,1.046
36607,-0.34,-1.86,166.78,-0.24,-1.53,49.56,0.031,0.013,1.007
36667,-0.35,-1.77,169.63,0.24,-0.67,46.26,0.007,0.024,1.017
36737,-0.32,-1.68,172.82,-0.85,-2.87,43.09,0.008,0.027,0.986
36808,-0.26,-1.53,175.67,0.49,2.32,39.12,0.006,0.04,1.007
36867,-0.28,-1.45,177.89,-1.53,-0.61,34.79,-0.005,0.015,0.982
36938,-0.26,-1.45,-179.76,1.1,0.06,33.26,0.01,0.041,0.992
36997,-0.21,-1.4,-177.93,-0.55,0.92,28.75,-0.013,0.044,0.997
37057,-0.15,-1.3,-176.41,-0.92,0.73,20.45,-0.022,0.005,1.013
37118,-0.13,-1.21,-175.32,-0.18,-1.1,14.22,-0.008,-0.014,0.98
37178,-0.16,-1.18,-174.5,1.1,1.83,10.74,0.042,-0.002,0.996
37268,-0.25,-1.19,-173.46,0.12,-1.04,11.17,0.013,-0.011,0.996
37328,-0.27,-1.22,-172.74,1.04,2.44,10.86,0.042,-0.011,0.996
37409,-0.41,-1.16,-171.91,-1.22,1.4,8.91,-0.004,-0.027,0.995
37478,-0.52,-1.1,-171.48,-0.49,-0.31,2.69,0.004,-0.017,1.027
37538,-0.61,-1.01,-171.55,0.92,0.67,-5.98,-0.037,-0.039,0.975
37609,-0.65,-0.84,-172.26,0.49,0.18,-14.77,-0.022,-0.026,0.941
37669,-0.65,-0.82,-173.3,-0.31,-0.31,-18.49,0.002,-0.021,1.007
37719,-0.56,-0.83,-174.39,-0.18,-2.14,-22.03,-0.011,0,0.999
37810,-0.41,-0.84,-176.75,0.37,0.98,-28.2,0.021,0.027,1.028
37870,-0.22,-0.93,-178.45,1.59,-3.54,-30.7,0.007,0.045,1.029
37919,-0.07,-1.01,-179.84,0.73,-0.73,-25.63,0.035,0.046,0.999
37989,0.06,-1.16,178.53,-0.98,0.67,-19.59,0.071,0.029,1.024
38050,0.16,-1.16,177.47,0.55,0.12,-17.15,0.017,0.024,1.007
38120,0.28,-1.23,176.33,-0.06,-0.18,-14.28,0.057,0.019,1.013
38170,0.33,-1.29,175.73,0.31,-0.55,-11.05,0.021,0.019,1.001
38230,0.36,-1.3,175.05,-0.31,0.73,-11.84,0.037,0.016,1.005
38300,0.32,-1.36,174.38,-0.43,-1.1,-8.48,0.015,-0.021,0.994
38361,0.25,-1.32,173.91,-0.92,1.89,-9.46,0.027,-0.015,0.992
38431,0.1,-1.37,173.35,0.61,1.16,-5.62,0.08,-0.041,0.981
38491,-0.04,-1.35,173.11,-0.85,0.24,-1.83,0.065,-0.035,0.97
38540,-0.11,-1.35,173.08,-1.16,0.06,1.65,0.033,-0.017,0.971
38621,-0.18,-1.48,173.49,1.34,-0.61,9.52,0.048,-0.001,0.987
38701,-0.17,-1.71,174.68,1.28,-0.67,20.14,0.073,0.011,1.005
38772,-0.09,-1.82,176.29,0.12,-1.83,26.37,0.029,0.019,1.007
38831,0,-1.75,177.87,0.18,1.53,26.98,0.015,0.035,1.015
38891,-0.01,-1.69,179.43,-0.31,1.53,25.09,-0.003,0,0.969
38951,0,-1.63,-179.11,-1.22,0,21.91,0.007,0.038,1.002
39012,-0.03,-1.54,-177.95,-0.55,-0.31,18.19,-0.026,-0.002,1.007
39082,-0.14,-1.47,-176.91,0.12,-0.24,10.93,-0.014,-0.018,1.005
39152,-0.29,-1.32,-176.34,0.73,0.49,5.8,-0.011,-0.042,0.979
39212,-0.38,-1.24,-176.27,1.59,0.31,0.31,0.021,-0.035,0.981
39272,-0.43,-1.16,-176.55,-0.55,1.16,-5.19,0.007,-0.022,1.021
39332,-0.42,-1.05,-177.13,0.18,-1.22,-10.56,0.005,-0.011,1.024
39393,-0.43,-1.08,-177.81,-0.43,-1.04,-11.96,0.013,-0.001,1.003
39454,-0.49,-1.14,-178.41,-3.48,-1.22,-10.5,0.034,0.019,0.991
39513,-0.47,-1.16,-179.08,1.77,-0.37,-10.86,0.019,-0.002,0.95
39583,-0.33,-1.24,-179.9,-0.18,-2.14,-12.08,0.021,0.01,1.036
39653,-0.21,-1.26,179.29,-0.18,-0.18,-11.9,0.007,-0.006,0.946
39723,-0.08,-1.27,178.44,0.79,-0.67,-11.05,0.039,0.016,0.975
39783,0.02,-1.3,177.8,0.31,-0.49,-9.09,0.028,0.021,0.963
39864,0.12,-1.37,177.06,0.67,-1.1,-7.51,0.02,0.017,1.009
39934,0.18,-1.4,176.48,-0.61,-0.79,-7.02,0.035,0.025,1.014
40034,0.16,-1.38,175.78,0.79,-1.04,-4.58,0.021,-0.015,0.978
40084,0.09,-1.33,175.44,0.18,1.53,-8,0.013,-0.04,0.986
40144,0.04,-1.31,175.01,-0.24,0.85,-6.9,0.034,-0.025,0.972
40234,-0.01,-1.34,174.54,0.85,0.92,-3.91,0.047,-0.025,1.01
40305,0.03,-1.49,174.55,1.46,-0.98,1.1,0.038,-0.002,1.006
40374,0.08,-1.65,175.01,0.37,0.18,9.22,0.051,0.036,1.028
40435,0.15,-1.71,175.69,1.16,0.92,11.47,0.022,0.019,1.011
40495,0.23,-1.68,176.51,1.95,0.43,14.16,0.036,0.026,0.982
40565,0.2,-1.62,177.48,-0.18,0.31,14.59,0.018,-0.032,0.96
40625,0.19,-1.62,178.26,-0.31,0.49,12.39,0.045,0.004,0.989
40695,0.11,-1.58,179.03,0.73,0.55,8.73,0.011,-0.03,0.973
40775,-0.04,-1.53,179.52,-0.12,-1.89,2.69,0.032,-0.024,0.963
40855,-0.12,-1.58,179.75,1.28,-1.22,2.81,0.014,-0.024,1.014
40936,-0.09,-1.48,179.67,2.14,1.1,-2.93,-0.014,-0.034,0.992
41006,-0.03,-1.36,179.25,0.37,0.37,-7.02,0.021,-0.005,0.98
41066,-0.06,-1.38,178.82,-2.75,-0.98,-7.08,0.033,0.014,0.975
41126,-0.07,-1.38,178.43,0,0.43,-6.65,0.015,0.011,0.969
41206,0.02,-1.49,177.91,-1.59,-1.65,-6.23,0.04,0.036,1.019
41256,0.09,-1.52,177.6,-1.1,-0.61,-5,0.023,0.016,0.973
41327,0.13,-1.55,177.25,-1.34,-0.37,-4.09,0.033,0.02,0.963
41397,0.19,-1.54,176.95,0.24,-0.18,-4.27,0.032,0.014,1.011
41457,0.23,-1.55,176.72,-0.49,0.18,-3.17,0.034,0.001,0.966
41527,0.25,-1.54,176.48,-0.49,0.43,-4.09,0.026,0.031,1.011
41597,0.2,-1.57,176.29,-0.67,1.22,-3.11,0.032,-0.005,1.002
41667,0.15,-1.58,176.05,0.73,-0.61,-2.2,0.037,-0.009,0.99
41748,0,-1.47,175.82,-0.43,0.61,-2.93,0.007,-0.027,1.001
41818,-0.11,-1.4,175.54,0.49,1.4,-4.82,0.041,-0.003,1.016
41878,-0.18,-1.4,175.34,0.37,0.18,-3.91,0.023,-0.016,1.015
41948,-0.19,-1.48,175.26,0.24,-1.1,1.22,0.034,-0.009,0.962
42018,-0.12,-1.57,175.53,0.24,0.31,5.74,0.035,0.015,0.963
42069,0,-1.59,175.79,-0.24,-0.55,5.31,0.027,0.043,1.021
42129,0.1,-1.58,176.17,0.06,0.49,6.04,0.008,0.034,1.02
42198,0.18,-1.57,176.68,-0.43,0.98,8,0.043,-0.004,0.986
42278,0.13,-1.56,177.39,0.24,1.71,7.45,0.031,-0.009,0.966
42339,0.04,-1.48,177.81,-0.55,-0.43,6.1,0.014,-0.025,0.996
42399,-0.1,-1.38,178.04,0.73,-0.12,4.33,0.001,-0.046,1.006
42449,-0.16,-1.4,178.18,0.24,-0.55,2.32,0.015,-0.044,0.984
42519,-0.25,-1.37,178.34,-0.18,0.49,0.18,0.018,-0.015,0.991
42589,-0.22,-1.29,178.33,0.18,0.31,-1.46,0.03,0.004,1.036
42659,-0.15,-1.18,178.17,1.04,0.85,-2.5,0.04,0.037,1.011
42729,-0.06,-1.19,178.03,-0.37,-2.08,-1.28,0.022,0.007,0.982
42789,0.03,-1.19,177.92,0.61,0.43,-1.04,0.029,0.028,0.966
42860,0.16,-1.25,177.78,0.24,-0.61,-1.89,0.023,0.03,0.978
42930,0.28,-1.26,177.66,0,0.43,-1.95,0.025,0.033,1.025
43000,0.33,-1.24,177.52,0,1.28,-1.28,0.028,0.015,0.962
43050,0.38,-1.2,177.44,0.67,0.31,-1.59,0.01,0.011,0.98
43121,0.39,-1.21,177.36,-0.12,-1.53,-0.18,0,0.004,1.013
43181,0.37,-1.25,177.31,1.46,-1.28,-0.67,0.005,-0.007,0.997
43241,0.35,-1.28,177.25,0.92,0.31,-1.1,0.012,-0.018,0.967
43300,0.33,-1.34,177.2,0.73,0.67,0.31,0.058,0.008,0.972
43361,0.27,-1.32,177.14,-0.55,1.4,-1.34,0.066,-0.015,0.97
43441,0.18,-1.26,177,-0.92,1.04,-1.28,0.027,-0.002,0.997
43501,0.12,-1.24,176.9,-0.06,1.53,-2.81,0.02,-0.007,0.958
43571,0.09,-1.3,176.82,0.43,-0.67,-1.77,0.021,-0.003,0.973
43651,0.15,-1.41,176.91,-0.31,0.12,0.92,0.039,0.031,0.999
43712,0.25,-1.44,177.02,0.73,-0.12,1.34,0.031,0.026,0.989
43772,0.37,-1.43,177.14,-0.24,1.46,1.77,0.042,0.024,0.974
43852,0.44,-1.42,177.45,0.06,1.89,4.46,0.051,0.018,0.975
43912,0.38,-1.46,177.78,0.12,-1.46,6.29,0.014,-0.017,1.008
43972,0.31,-1.47,178.18,0.31,1.89,5.98,0.036,-0.016,0.979
44052,0.1,-1.4,178.69,-1.04,0.49,5.86,-0.005,-0.034,1.021
44112,-0.06,-1.43,178.96,-0.67,-0.37,3.91,0.03,-0.034,0.952
44183,-0.15,-1.47,179.37,-0.24,0.43,5.86,0.041,-0.018,1.001
44243,-0.19,-1.43,179.78,-0.98,2.32,8,0.042,-0.004,1.022
44303,-0.14,-1.39,-179.77,0.43,-1.53,8.42,0.036,0.015,1.004
44373,-0.14,-1.46,-179.11,-0.85,1.04,10.19,0.035,0.012,0.996
44453,-0.08,-1.53,-178.24,1.16,-0.12,11.72,0.022,0.021,0.999
44513,0,-1.6,-177.49,-0.37,-1.65,13.18,0.039,0.041,1.002
44583,0.08,-1.68,-176.45,0.24,0.31,16.24,0.039,0.041,1.026
44643,0.16,-1.7,-175.48,-0.37,0.98,16.91,0.027,0.026,1.014
44704,0.21,-1.71,-174.45,-0.43,0.31,17.88,0.046,0.022,1.009
44784,0.23,-1.71,-172.92,0.61,1.77,21,0.03,0.005,1.008
44854,0.24,-1.7,-171.45,1.71,0.06,21.67,0.045,0.005,0.991
44944,0.21,-1.71,-169.23,0,1.1,27.16,0.041,-0.018,0.991
45034,0.1,-1.81,-166.53,0.12,-0.92,31.86,0.043,0,0.981
45095,-0.03,-1.87,-164.42,-1.4,-0.06,35.4,0.049,-0.017,1.001
45155,-0.07,-1.87,-162.24,1.28,0.92,37.11,0.038,-0.005,0.972
45215,-0.08,-1.86,-159.96,0.79,0.12,38.76,0.033,-0.005,0.994
45295,-0.12,-1.86,-156.76,2.01,1.16,38.64,0.011,0,0.996
45355,-0.13,-1.81,-154.4,-0.37,0.12,38.45,0.023,0.003,1.004
45415,-0.16,-1.73,-152.09,-0.37,0,36.87,0.008,0.009,1.007
45515,-0.19,-1.53,-148.77,-0.43,0.73,30.88,0.017,0.019,0.99
45575,-0.13,-1.45,-147.05,0,-0.85,28.5,0.021,0.023,0.995
45666,-0.16,-1.51,-144.6,-0.73,-2.69,28.63,0.034,0.016,0.974
45726,-0.11,-1.55,-142.96,0.43,-0.31,27.4,0.012,0.008,1.004
45816,-0.03,-1.58,-140.76,-0.43,-1.65,24.29,0.015,0.018,0.981
45916,-0.03,-1.59,-138.62,-0.31,1.1,20.51,0.023,0.013,0.98
45976,-0.07,-1.53,-137.54,0.06,-1.04,17.52,0.028,0.008,1.013
46036,-0.13,-1.47,-136.73,-0.43,0.85,12.21,0.01,-0.009,0.994
46108,-0.24,-1.4,-136.12,0,1.34,5.86,0.018,-0.018,0.982
46177,-0.35,-1.33,-135.85,0.61,1.22,0.37,0,-0.045,0.989
46267,-0.51,-1.16,-136.22,1.04,-0.06,-9.58,-0.013,-0.023,1.008
46328,-0.54,-1.14,-136.9,2.01,-0.37,-12.21,0.007,-0.023,0.998
46397,-0.57,-1.19,-137.77,-0.31,0.61,-11.66,0.04,0.006,1.03
46488,-0.46,-1.19,-138.77,-1.89,1.59,-10.8,0.005,0.035,0.993
46547,-0.37,-1.2,-139.4,-1.04,-0.61,-9.34,0.027,0.031,1.026
46628,-0.21,-1.32,-139.89,-1.1,0.12,-3.6,0.05,0.014,0.961
46698,-0.15,-1.43,-139.83,0.06,0.49,4.76,0.066,0.004,1.012
46778,-0.12,-1.48,-139.29,0.18,-0.24,10.68,0.05,-0.011,1
46968,-0.25,-1.6,-135.88,0.55,1.16,24.17,0.05,0.006,0.998
47058,-0.35,-1.59,-133.37,0.12,-1.04,31.31,0.053,-0.013,0.961
47129,-0.47,-1.71,-131.01,-1.95,-2.32,36.68,0.045,-0.011,1.004
47199,-0.54,-1.87,-128.22,-0.92,-2.01,41.56,0.039,0.004,0.978
47259,-0.56,-1.89,-125.7,1.22,-0.67,42.42,0.022,0.006,1.015
47339,-0.59,-1.89,-122.31,0.85,0,42.54,0.029,0.01,0.998
47399,-0.58,-1.83,-119.77,-0.67,1.1,41.93,0.021,0.004,0.986
47459,-0.58,-1.71,-117.41,1.4,-1.22,37.9,0.015,0.007,0.952
47540,-0.47,-1.52,-114.6,1.71,-0.18,32.78,0.023,0.027,1.007
47600,-0.37,-1.41,-112.69,-0.67,-0.55,31.01,0.014,0.001,0.996
47661,-0.32,-1.33,-110.89,2.01,2.32,30.94,0.05,0.026,0.996
47720,-0.25,-1.35,-109.05,1.53,-1.04,30.76,0.013,0.029,0.981
47800,-0.15,-1.31,-106.72,0.37,-0.43,26.73,-0.022,-0.001,1
47860,-0.1,-1.25,-105.15,0.92,1.46,25.57,0.006,0.006,0.999
47930,-0.08,-1.23,-103.33,0.31,0.49,27.89,0.035,-0.003,1.008
48010,-0.12,-1.24,-101.25,0.49,0.67,25.76,0.06,0.029,0.988
48061,-0.15,-1.27,-99.75,-0.24,0.49,29.72,0.038,0.002,0.995
48121,-0.22,-1.27,-97.82,-1.65,-0.73,32.1,0.035,0,1.009
48191,-0.27,-1.27,-95.39,1.04,1.65,36.8,0.042,0,1.024
48261,-0.3,-1.21,-92.9,-0.73,0.24,35.03,0.01,-0.004,1.002
48311,-0.31,-1.09,-91.29,-0.85,2.26,31.07,0.018,-0.019,0.987
48371,-0.41,-1.04,-89.63,-0.61,-0.73,25.09,-0.025,-0.03,1.001
48462,-0.55,-1.01,-88.09,0.61,0.49,10.74,0,-0.016,0.995
48512,-0.57,-0.97,-87.65,1.28,0.43,7.45,-0.006,-0.018,0.959
48572,-0.55,-1.04,-87.36,-0.06,-2.26,4.46,0.02,0.003,0.961
48642,-0.44,-1.03,-87.3,1.04,-1.89,-0.55,0.017,0.019,1.006
48702,-0.36,-1.03,-87.45,-0.49,-0.31,-4.33,-0.021,0.021,0.977
48762,-0.27,-1.03,-87.76,-2.75,0.18,-5.43,0.015,0.023,1.011
48834,-0.14,-1.12,-88.03,0.67,-0.49,-3.23,0.014,0.022,0.989
48902,0,-1.17,-88.19,-0.24,-0.24,-0.98,0.042,0.002,0.991
48972,0.05,-1.24,-88.21,-0.37,0.06,0.98,0.041,0.009,1.008
49043,0.05,-1.27,-88.06,-0.31,0.98,3.97,0.041,-0.007,1
49113,-0.06,-1.32,-87.7,-1.04,-0.31,6.84,0.038,-0.031,1.005
49193,-0.19,-1.42,-86.94,-0.43,0.61,11.35,0.046,-0.029,0.999
49263,-0.23,-1.48,-85.83,0.18,-0.92,17.21,0.049,-0.009,0.99
49334,-0.28,-1.56,-84.4,-0.98,-0.06,21.97,0.044,-0.013,0.991
49403,-0.32,-1.61,-82.62,-0.61,-0.24,24.9,0.037,-0.003,0.994
49464,-0.34,-1.61,-81.01,-2.14,-0.12,27.95,0.053,-0.007,0.978
49544,-0.41,-1.57,-78.75,0,0.49,27.34,0.032,-0.005,0.983
49604,-0.38,-1.51,-77.05,-0.49,1.04,28.26,0.042,0.021,0.991
49664,-0.32,-1.44,-75.36,0.55,0.18,28.5,0.014,0.018,1
49755,-0.26,-1.55,-72.65,0.12,0.55,31.8,0.063,0.014,0.993
49824,-0.2,-1.69,-70.22,0,-0.37,36.68,0.051,0.033,0.989
49885,-0.15,-1.7,-68.07,1.04,-0.55,37.54,0.033,0.048,1.025
49945,-0.12,-1.75,-65.8,-0.49,0.06,39.49,0.047,0.041,1.005
50005,-0.14,-1.76,-63.44,0.49,-0.98,39.37,0.056,0.012,0.961
50065,-0.18,-1.82,-60.95,-0.67,-0.85,41.69,0.017,0.007,1.023
50135,-0.24,-1.83,-57.9,0.55,0.43,43.82,0.04,-0.001,1.002
50205,-0.34,-1.82,-54.88,1.16,0.98,42.6,0.034,0.001,0.98
50265,-0.38,-1.76,-52.23,-0.73,0.06,43.03,0.023,0,0.956
50336,-0.51,-1.61,-49.36,-1.59,1.53,37.9,-0.011,-0.018,1
50405,-0.58,-1.54,-46.92,-2.2,-2.75,32.59,0,-0.021,1.02
50476,-0.64,-1.35,-45.08,0.61,2.14,20.45,-0.014,-0.01,0.987
50536,-0.61,-1.25,-44.2,1.65,-2.2,10.68,-0.031,-0.014,0.97
50597,-0.63,-1.12,-43.81,-0.49,-0.37,2.99,-0.017,-0.025,1.01
50656,-0.7,-1.12,-43.76,-0.43,-1.4,0.12,0.05,-0.007,1.028
50717,-0.69,-1.15,-43.75,1.77,1.1,2.08,0.044,-0.013,0.967
50776,-0.65,-1.23,-43.57,0.31,-1.34,4.33,-0.002,0.014,0.986
50837,-0.52,-1.26,-43.37,-0.85,0.18,3.85,0.038,0.053,1.018
50907,-0.35,-1.21,-43.25,0.31,0.55,1.1,0.005,0.014,0.939
51007,-0.2,-1.15,-43.24,2.75,-0.67,0.37,0.009,0.015,0.988
51077,-0.11,-1.19,-43.19,1.28,-0.67,1.16,-0.002,0.007,1
51137,-0.07,-1.3,-43.18,1.1,-0.61,-0.18,0.049,-0.009,0.978
51197,-0.06,-1.33,-43.19,0,-1.59,-1.83,0.005,-0.006,0.992
51257,-0.09,-1.26,-43.38,-0.06,1.59,-5.74,0.006,-0.017,1.014
51338,-0.15,-1.24,-43.96,-0.37,1.65,-7.81,0.038,0.007,0.995
51398,-0.21,-1.3,-44.4,-0.79,-0.98,-7.45,0.047,-0.003,0.995
51458,-0.19,-1.33,-44.75,0.73,-0.92,-5.62,0.044,0.027,1.01
51518,-0.14,-1.38,-45.04,1.83,-0.37,-5.98,0.034,0.016,0.99
51588,-0.13,-1.38,-45.25,-1.65,3.48,-2.81,0.054,-0.001,0.977
51638,-0.11,-1.33,-45.32,1.1,1.83,-0.85,0.01,0.008,0.986
51708,-0.07,-1.32,-45.37,0.06,0.55,-0.18,0.009,-0.01,0.97
51769,0.01,-1.29,-45.4,-0.49,-0.31,2.5,0.047,0.031,1.007
51829,0.1,-1.3,-45.26,-0.73,0.06,2.75,0.028,0.013,0.987
51889,0.18,-1.35,-44.98,-0.24,1.04,6.16,0.028,0.021,0.973
51959,0.18,-1.42,-44.49,-0.12,0.85,7.63,0.066,-0.002,0.994
52019,0.12,-1.56,-43.62,-0.31,0.79,15.62,0.066,-0.008,1.01
52080,0.01,-1.67,-42.21,1.16,0.98,26.98,0.09,-0.013,1.007
52149,-0.12,-1.75,-40.32,-0.49,0.55,37.23,0.08,0.002,1.019
52209,-0.25,-1.82,-37.48,0.98,1.59,43.95,0.036,-0.023,1.052
52280,-0.32,-1.76,-34.27,1.34,2.26,46.39,0.059,-0.012,0.951
52340,-0.39,-1.7,-31.51,-0.31,-0.06,44.86,0.004,-0.013,1.057
52430,-0.46,-1.6,-27.71,0.37,-0.37,39.86,0.006,0.012,1.036
52500,-0.42,-1.42,-25.19,-0.55,0.18,33.45,-0.027,0.012,0.974
52560,-0.45,-1.38,-23.53,-0.92,-1.46,24.05,-0.008,-0.01,0.938
52660,-0.35,-1.16,-22.15,1.4,-1.34,6.84,-0.02,0.032,1.03
52720,-0.27,-1.05,-22.36,-1.1,-0.73,-5.98,-0.025,0.061,1.005
52782,-0.28,-0.93,-23.15,-2.44,0.79,-15.75,-0.004,0.014,0.966
52851,-0.21,-0.77,-24.77,1.22,0.24,-28.5,-0.04,0.031,0.992
52911,-0.12,-0.79,-26.8,-1.22,-0.24,-36.38,-0.005,0.006,0.99
52971,-0.04,-0.75,-29.1,-0.37,0.55,-42.42,0.009,0.018,1.01
53031,-0.01,-0.67,-31.84,0.18,-0.61,-48.22,-0.021,0.003,0.992
53092,0.07,-0.6,-34.81,1.77,1.22,-49.68,-0.02,-0.011,0.902
53171,0.22,-0.74,-38.81,0.61,-1.89,-49.13,0.026,0.022,1.005
53251,0.26,-0.81,-42.45,0.12,-1.04,-42.85,0.027,-0.002,0.969
53312,0.33,-0.93,-44.85,0.37,-2.14,-36.74,0.075,0.034,0.959
53382,0.42,-1.03,-47.15,-0.06,1.53,-28.81,0.06,0.024,0.986
53452,0.54,-1.19,-48.87,1.46,-1.28,-20.57,0.067,0.032,1.008
53513,0.6,-1.18,-49.96,0.92,-0.06,-16.97,0.005,0,0.97
53582,0.71,-1.24,-50.97,0.92,-1.83,-12.21,0.034,0.004,1.023
53632,0.7,-1.22,-51.56,-0.49,0.73,-10.93,0.051,0,0.998
53692,0.68,-1.12,-52.22,-0.24,1.53,-13.18,-0.01,-0.017,0.993
53763,0.64,-1.01,-53.39,0.37,0.79,-19.23,0.005,-0.016,0.995
53833,0.57,-0.9,-54.98,0.92,-1.16,-25.7,0.031,-0.025,0.986
53903,0.81,-1.35,-56.14,0.12,-1.28,-6.35,0.059,0.032,0.991
53964,0.71,-1.42,-56.25,-1.34,-1.34,-1.53,0.023,-0.036,0.991
54023,0.91,-0.93,-56.95,4.7,3.42,-43.4,-0.305,0.203,0.957
54083,0.88,-0.9,-59.79,1.28,-1.4,-43.27,0.077,-0.05,0.989
54143,1.19,-1.2,-61.41,1.89,-7.51,-24.29,-0.063,0.159,0.97
54204,1.26,-1.35,-62.48,-2.32,-0.18,-7.08,0.174,-0.076,0.988
54264,1.43,-1.64,-62.28,-2.32,-10.13,7.26,0.245,-0.031,0.959
54334,0.79,-2.88,-60.62,-12.63,-6.29,33.94,0.15,-0.044,1.076
54405,-1.62,-3.2,-57.42,-32.78,-7.39,60.3,0.227,-0.266,0.954
54464,-2.75,-3.16,-55.24,-23.44,-60,14.22,0.216,-0.182,0.667
54535,-3.96,-4.73,-49.41,19.53,-46.45,102.17,-0.048,-0.264,0.819
54614,0.05,-9.47,-40.42,74.95,-70.5,108.64,0.192,0.033,0.966
54675,2.53,-12.06,-34.34,36.01,-20.26,91.67,0.196,0.185,1.156
54735,0.87,-10.9,-30.69,-54.02,34.36,46.14,0.119,0.231,1.17
54796,-3.54,-7.64,-28.85,-78.67,52.98,24.48,0.098,0.094,0.91
54856,-6,-5.87,-27.61,-19.29,8.79,24.54,0.077,-0.046,0.776
54915,-4.99,-6.43,-25.59,25.39,-15.56,36.62,0.146,0.018,0.943
54985,-3.19,-7.44,-22.13,26.55,-7.81,64.45,0.274,0.039,1.008
55045,-2.43,-7.86,-17.44,11.6,-5.07,89.48,0.208,0.059,1.081
55105,-2.16,-8.65,-11.84,24.23,-22.46,90.15,0.219,0.01,0.908
55166,-0.05,-10.46,-6.58,74.04,-28.14,80.87,0.243,0.049,0.878
55246,5.91,-11.16,-0.09,68.6,21.48,75.32,0.235,0.182,1.243
55307,7.29,-9.14,4.58,6.29,58.59,68.79,0.179,0.199,1.17
55366,6.05,-6.08,8.51,-31.62,64.45,52.12,0.157,0.177,1.116
55426,4.94,-3.38,11.06,-8.79,-0.79,12.82,-0.175,0.156,0.83
55486,4.77,-4.61,10.45,-4.09,-47.55,-16.91,-0.047,0.132,0.75
55557,5.32,-7.29,8.31,3.23,-57.13,-35.22,-0.085,0.062,0.894
55626,5.6,-7.77,5.94,7.14,3.54,-31.62,0.069,0.079,0.774
55697,5.54,-7.05,3.46,-6.59,22.09,-27.53,0.195,-0.026,0.969
55767,4.95,-5.82,3.14,-16.3,12.82,-4.33,-0.051,-0.035,1.196
55837,2.73,-4.15,3.37,-30.82,22.52,2.08,0.009,0.015,0.995
55907,-0.25,-0.81,3.29,-22.64,34.42,-19.71,0.038,-0.063,0.953
55967,-0.79,-0.15,3.25,-8.36,-5,6.77,0.048,-0.047,0.979
56037,-0.76,-0.17,3.47,0.49,-0.12,-0.24,-0.016,0.013,1.015
56098,-0.79,-0.16,3.15,0.12,0.55,-7.26,-0.007,-0.05,0.984
56158,-0.96,-0.13,2.5,1.04,-0.92,-11.41,-0.014,-0.106,0.979
56228,-1.18,-0.12,1.41,0.06,1.34,-17.58,0.014,-0.078,1.018
56298,-1.22,-0.21,0.02,1.4,-3.72,-20.57,0.02,-0.035,1.045
56388,-1.37,-0.12,-2.36,-1.22,-2.14,-28.87,0.003,-0.031,1.027
56458,-1.26,-0.31,-4.31,1.4,-0.73,-28.14,0.018,0.018,0.931
56519,-0.98,-0.57,-5.49,0.18,-3.05,-22.09,0.05,0.055,1.018
56589,-0.56,-0.82,-6.83,1.16,0.24,-12.7,0.049,0.079,1.007
56659,-0.23,-1.04,-7.52,-1.04,-0.92,-8.3,0.059,0.084,1.007
56719,-0.07,-1.1,-7.88,0.55,0.43,-5.86,0.037,0.032,1.007
56779,-0.01,-1.18,-8.22,-0.43,-1.1,-5.98,0.036,0.014,1.002
56860,0.03,-1.26,-8.66,-0.37,-1.46,-4.58,0.017,-0.002,1.01
56919,0.05,-1.32,-9,0.55,0,-5.55,0.032,-0.007,0.98
56989,0.01,-1.33,-9.42,1.34,-0.18,-6.41,0.008,-0.027,0.987
57049,-0.04,-1.33,-9.85,0.12,0.37,-6.23,0.013,-0.046,0.985
57119,-0.14,-1.25,-10.4,0,0.79,-7.45,0.021,-0.041,0.976
57180,-0.19,-1.18,-10.89,0.55,1.83,-7.14,0.021,-0.035,0.994
57250,-0.24,-1.2,-11.29,0.06,-1.53,-3.66,0.032,0,0.967
57310,-0.25,-1.26,-11.41,-2.26,0.98,-0.18,0.045,0.011,1.024
57371,-0.21,-1.26,-11.42,0.79,0.92,0,0.026,0.025,1.021
57430,-0.13,-1.22,-11.35,0.24,0.43,2.14,0.028,0.04,0.96
57500,-0.09,-1.26,-10.99,-2.01,1.4,6.96,0.036,0.036,1.019
57570,0.02,-1.31,-10.23,0.31,-0.24,13.49,0.05,0.031,0.981
57641,0.09,-1.45,-9.07,-0.37,0,18.86,0.061,0.009,0.965
57702,0.14,-1.46,-7.77,0.73,0.98,21.18,0.043,0.016,1.022
57761,0.21,-1.46,-6.32,0.73,0.79,25.39,0.031,0.046,1.008
57841,0.23,-1.42,-4.32,0.37,-0.24,25.15,0.035,0.011,1.024
57901,0.18,-1.39,-2.76,-0.79,-0.73,25.76,0.025,0.002,1.014
58012,0.04,-1.45,0.14,-0.49,-0.06,26.86,0.027,0.012,0.986
